idx|Premise|Hypothesis|label
3863e|Renewed pride in France's provincial cities is reducing this trend, but Paris retains its aura of superiority ' and its lack of a distinctive cuisine.|Despite growing pride in other French provincial cities, Paris continues to think of itself as superior.|0
89383e|This is worth bearing in mind during the president's upcoming trip to China.|During the president's upcoming trip to China, it will be worth keeping this in mind.|0
28221e|you start um the dollar value on things|You begin the dollar value on things. |0
30669e|i know i'm trying to think if there's anything i do you like uh i like stuff that's on Great Performances and i we used to watch mystery quite quite a bit and enjoyed that|I'm trying to think of things I do that you like.|0
111839e|The marginal costs of emission reductions over the period 2005 through 2015 are shown in Figures 6 through 9 for all four scenarios.|There are marginal costs for each of the four scenarios.|0
17253e|Last week, a witness collapsed in tears while apologizing to the ranchers.|A witness apologized to the ranchers last week.|0
24849e|or on the video that's right but|It's true in the video but still|0
140279e|Three, operating managers in the private sector, based on their extensive experience, are allowed to prepare mental estimates of what costs probably are.|Mental estimates are allowable due to the manager's experience.|0
110698e|In 1985, for example, NSIAD examined emerging issues in export competition through a case study of the Brazilian market (U.S.|A case study of the Brazilian market was used to examine emerging issues in export competition.|0
31444e|12 Federal Emergency Management  Status of Achieving Key Outcomes and Addressing Major Management Challenges (GAO-01-832, July 9, 2001).|The Federal Emergency Management has a status of achieving key outcomes.|0
23340e|you know i and and you know at a time when they're afraid of their shadow all they need is you know some skunk or something to rub up the outside of the tent they'd be awake all night|Some people are easily spooked when camping.|0
12335e|And not a clue left behind.|There were zero clues left behind.|0
71036e|Two palheiroseperfectly painted in red, white, and blue, are the objects of many tourist cameras, while one immediately behind these remains a private home, its owners desperate to keep out gawkers.|The owners of the private home want to keep tourists away.|0
19950e|You'd never have believed a pretty young lady like that could have made herself into such a ruffian. |The young lady is believed to be pretty.|0
105160e|With funding from the Lawyers Trust Fund of Illinois, the Technology Working Group and representatives from CARPLS (the Chicago-based hotline and referral services), Legal Assistance Foundation of Metropolitan Chicago, Prairie State Legal Services and Land of Lincoln Legal Assistance Foundation have formed a Best Practices group.|The Lawyers Trust Fund of Illinois gives funding to the Technology Working Group.|0
55968e|really  yeah i hadn't thought about that um-hum|That's something I hadn't considered.|0
64886e|For centuries it has been called the Echizen region, and that culturally significant name has definitely stuck.|The region is called the Echizen region. |0
24893e|Osman Gazi was the founder of the House of Osman, the dynasty that ruled the Ottoman Empire for 600 years.|The House of Osman started with Osman Gazi and his descendants ruled the Ottoman Empire for 600 years.|0
112771e|In The Stakeholder Society , the pair present a novel plan to fight income  Give all Americans a capital stake of $80,000 when they reach adulthood to spend as they wish.|The pair have a plan to fix incomes.|0
99628e|well yours is probably the same as ours it's uh Tigon isn't Tigon uh part of GTE or vice versa or something like that|Your is likely to be the same as ours.|0
67946e|The Alaska movement, like the Texas one, stems from a libertarian aversion to the federal government.|The Alaska movement is the result of a form of libertarianism.|0
8408e|Outside, a particularly large float drifted by.|There was a float outside.|0
125842e|The park also has a restaurant and children's play area.|There is both a play area for children and a restaurant in the park. |0
118568e|All other spending as well as federal revenue are assumed to grow at essentially the same rate as the economy.|All federal revenue spending was assumed to grow at the same rate|0
